参数,总收益率
"{'bar_window_length': 10, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",1.054755
"{'bar_window_length': 10, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",1.054755
"{'bar_window_length': 10, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",1.054755
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 7, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",1.0533766
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",1.0491327
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 1, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",1.0461324
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5314475
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 4, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5300665
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 9, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.526447
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5250664
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5250664
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5250664
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5250664
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 8, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.5240663
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 3, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.5210656
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1300000000000001, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1400000000000001, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1500000000000001, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1600000000000001, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1700000000000002, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1800000000000002, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.8, 'cover_multiplier': 1.1900000000000002, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.11, 'pricetick_multilplier': 2}",0.5150658
"{'bar_window_length': 2, 'cci_window': 3, 'fixed_size': 1, 'sell_multiplier': 0.81, 'cover_multiplier': 1.12, 'pricetick_multilplier': 2}",0.5150658
