参数,总收益率
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 8, 'interval': 2}",224.80162740000011
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.4999999999999964, 'dis_open': 8, 'interval': 2}",223.42125576000007
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",223.3684940000001
"{'boll_window': 39, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.899999999999995, 'dis_open': 2, 'interval': 2}",221.85575512000005
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 8, 'interval': 2}",221.06369196000006
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",218.98919952000008
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 8, 'interval': 2}",218.65106183999998
"{'boll_window': 3, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.4999999999999964, 'dis_open': 8, 'interval': 2}",218.64039087999996
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",217.28783328000011
"{'boll_window': 3, 'boll_dev': 2, 'atr_window': 22, 'risk_level': 50, 'sl_multiplier': 5.4999999999999964, 'dis_open': 8, 'interval': 2}",216.45808404
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 2, 'interval': 2}",214.57446
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",213.85127995999994
"{'boll_window': 60, 'boll_dev': 4, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 4, 'interval': 2}",213.80663172000013
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",213.29174048000004
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",212.61001260000003
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",211.61801736000007
"{'boll_window': 24, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",211.27782348000005
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",210.1109087599999
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 4.6, 'dis_open': 8, 'interval': 2}",210.08988252000003
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 4.6, 'dis_open': 10, 'interval': 2}",209.79122811999997
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 8, 'interval': 2}",209.57425115999996
"{'boll_window': 24, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",209.3042330799999
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 20, 'risk_level': 50, 'sl_multiplier': 5.399999999999997, 'dis_open': 8, 'interval': 2}",208.9079992399999
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 2, 'interval': 2}",208.63049384
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 10, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 4, 'interval': 2}",207.25043152000012
"{'boll_window': 51, 'boll_dev': 4, 'atr_window': 28, 'risk_level': 50, 'sl_multiplier': 6.499999999999993, 'dis_open': 8, 'interval': 2}",207.19510844
"{'boll_window': 60, 'boll_dev': 2, 'atr_window': 14, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",206.5221944000001
"{'boll_window': 51, 'boll_dev': 2, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 10, 'interval': 2}",206.32911803999997
"{'boll_window': 3, 'boll_dev': 4, 'atr_window': 8, 'risk_level': 50, 'sl_multiplier': 5.799999999999995, 'dis_open': 8, 'interval': 2}",206.25036352
